# {"exp_name": "Music Preference", "audio_controller": null, "response_device": null, "stim_rms": 0.01, "stim_fs": 48000, "stim_db": 65, "noise_db": 45, "output_dir": "data", "window_size": [2560, 1440], "screen_num": null, "full_screen": true, "force_quit": ["end"], "participant": "5", "monitor": null, "trigger_controller": null, "session": "00", "check_rms": "windowed", "suppress_resamp": false, "version": "dev", "safe_flipping": null, "n_channels": 2, "trigger_duration": 0.01, "joystick": false, "verbose": null, "date": "2025-08-05 13_23_31.708434", "file": "c:\\users\\admin\\desktop\\music_preference\\music_preference\\code\\stimulus_presentation\\music_preference_presentation_improved.py", "version_used": "2.0.0.dev0+fa61f59"}
timestamp	event	value
2548.507055000053	Trial data	{'trial_num': 6, 'trial_id': '1-1_proc.wav', 'song_file': '1-1_proc.wav', 'duration': np.float64(379.25152083333336)}
2548.638321400038	screen_text	How much did you like or enjoy the song overall?
2548.6386784000206	screen_text	1 = Not at all
2548.6387990000076	screen_text	9 = Very much
2548.6388516000006	screen_text	1
2548.6388961000484	screen_text	2
2548.638939000026	screen_text	3
2548.6389848000254	screen_text	4
2548.639022200019	screen_text	5
2548.639062400034	screen_text	6
2548.639105500013	screen_text	7
2548.6391493000556	screen_text	8
2548.639198400022	screen_text	9
2548.639239800046	flip	2548.6383132000337
2549.191179700021	Drift triggers were stamped at the following times: 	[363.452125]
2553.470721599995	mouseclick	left,1519,502
2553.5864376000245	screen_text	1
2553.586641700007	screen_text	2
2553.586686200055	screen_text	3
2553.5867261000094	screen_text	4
2553.586762300052	screen_text	5
2553.586798100034	screen_text	6
2553.586832700006	screen_text	7
2553.5868662000285	screen_text	8
2553.5869027000153	screen_text	9
2553.5869375000475	flip	2553.586428200011
2553.807155000046	screen_text	How pleasant or unpleasant did you find the song?
2553.807343100023	screen_text	1 = Extremely unpleasant
2553.807400000049	screen_text	9 = Extremely pleasant
2553.8074536000495	screen_text	1
2553.807506100042	screen_text	2
2553.80755940004	screen_text	3
2553.807608700008	screen_text	4
2553.807674200041	screen_text	5
2553.8077077000053	screen_text	6
2553.807741900033	screen_text	7
2553.8077760000015	screen_text	8
2553.807808900019	screen_text	9
2553.8078433000483	flip	2553.807146700041
2555.342527800007	mouseclick	left,1523,507
2555.447098600038	screen_text	1
2555.4474074000027	screen_text	2
2555.4474514000467	screen_text	3
2555.4474863000214	screen_text	4
2555.4475222000037	screen_text	5
2555.447558300046	screen_text	6
2555.4475910000037	screen_text	7
2555.4476248000283	screen_text	8
2555.4476579000475	screen_text	9
2555.447692000016	flip	2555.4470908000367
2555.6693508000462	screen_text	How emotionally intense or stimulating was the song for you?
2555.6695123000536	screen_text	1 = Not intense or stimulating at all
2555.6695541000227	screen_text	9 = Extremely intense or stimulating
2555.6695898000035	screen_text	1
2555.669625600043	screen_text	2
2555.669662900036	screen_text	3
2555.6696952000493	screen_text	4
2555.6697274000035	screen_text	5
2555.6697611000272	screen_text	6
2555.669795700058	screen_text	7
2555.669829100021	screen_text	8
2555.669908700045	screen_text	9
2555.6699463000405	flip	2555.669344300055
2558.2624847000116	mouseclick	left,1270,522
2558.359796900011	screen_text	1
2558.359958200017	screen_text	2
2558.360001400055	screen_text	3
2558.360040000058	screen_text	4
2558.3600748000317	screen_text	5
2558.3601085000555	screen_text	6
2558.360140900011	screen_text	7
2558.360174500034	screen_text	8
2558.36021850002	screen_text	9
2558.3602511000354	flip	2558.359791200026
2558.581319000048	screen_text	To what extent did you feel chills, goosebumps, \n or a strong emotional reaction while listening to the song?
2558.581480300054	screen_text	1 = Not at all
2558.5815222000238	screen_text	9 = Very strongly
2558.58155990002	screen_text	1
2558.581594200048	screen_text	2
2558.581629400025	screen_text	3
2558.581661800039	screen_text	4
2558.581695700006	screen_text	5
2558.5817331	screen_text	6
2558.5817656000145	screen_text	7
2558.581799000036	screen_text	8
2558.581831300049	screen_text	9
2558.5818630000576	flip	2558.581313500006
2561.61448009999	mouseclick	left,760,508
2561.687864300038	screen_text	1
2561.6880539000267	screen_text	2
2561.6881169000408	screen_text	3
2561.688154900039	screen_text	4
2561.6881907000206	screen_text	5
2561.6882268000045	screen_text	6
2561.68826070003	screen_text	7
2561.6883280000184	screen_text	8
2561.6883639000007	screen_text	9
2561.688398600032	flip	2561.687858100049
2561.8888441000017	responses	{'preference': 7, 'pleasantness': 7, 'valence_arousal': 5, 'chills': 1}
2561.888999100018	trial_ok	None
2561.8891891000094	stop	None
2562.392586800037	trial_id	2-3_proc.wav
2562.3991251000552	play	None
2562.3992738000234	screen_text	Trial number 8 out of 15 trials.
2562.399315000046	flip	2562.3990405000513
2925.942573300039	stop	None
2925.94323980005	Trial data	{'trial_num': 7, 'trial_id': '2-3_proc.wav', 'song_file': '2-3_proc.wav', 'duration': np.float64(363.472125)}
2926.069193800038	screen_text	How much did you like or enjoy the song overall?
2926.069627400022	screen_text	1 = Not at all
2926.0698196000303	screen_text	9 = Very much
2926.0699402000173	screen_text	1
2926.070035700046	screen_text	2
2926.0701280000503	screen_text	3
2926.070197400055	screen_text	4
2926.070282600005	screen_text	5
2926.0703629000345	screen_text	6
2926.070444300014	screen_text	7
2926.070501100039	screen_text	8
2926.0705501000048	screen_text	9
2926.0706252000527	flip	2926.069178200036
2926.313898600056	Drift triggers were stamped at the following times: 	[217.3884375]
2931.5024626000086	mouseclick	left,1400,511
2931.606122700032	screen_text	1
2931.606420200027	screen_text	2
2931.6064709000057	screen_text	3
2931.60652890004	screen_text	4
2931.606591900054	screen_text	5
2931.6066782000125	screen_text	6
2931.6067429000395	screen_text	7
2931.606776700006	screen_text	8
2931.606859100051	screen_text	9
2931.606908100017	flip	2931.606115600036
2931.828189700027	screen_text	How pleasant or unpleasant did you find the song?
2931.8285011000116	screen_text	1 = Extremely unpleasant
2931.828577700013	screen_text	9 = Extremely pleasant
2931.8286173000233	screen_text	1
2931.828697800054	screen_text	2
2931.8287632000283	screen_text	3
2931.8288390000234	screen_text	4
2931.8289066000143	screen_text	5
2931.8289712000405	screen_text	6
2931.82902200002	screen_text	7
2931.82907180005	screen_text	8
2931.829123600037	screen_text	9
2931.8291715000523	flip	2931.828184700047
2937.7665362000116	mouseclick	left,1264,495
2937.8646322000423	screen_text	1
2937.864777300041	screen_text	2
2937.864825100056	screen_text	3
2937.8648621000466	screen_text	4
2937.8648966000183	screen_text	5
2937.8649300000397	screen_text	6
2937.8649648000137	screen_text	7
2937.865004900028	screen_text	8
2937.8650399000035	screen_text	9
2937.865073300025	flip	2937.8646262000548
2938.086011800042	screen_text	How emotionally intense or stimulating was the song for you?
2938.086188000045	screen_text	1 = Not intense or stimulating at all
2938.0862312000245	screen_text	9 = Extremely intense or stimulating
2938.0862714000395	screen_text	1
2938.086308100028	screen_text	2
2938.086342500057	screen_text	3
2938.0863755000173	screen_text	4
2938.0864077000297	screen_text	5
2938.0864413000527	screen_text	6
2938.086474300013	screen_text	7
2938.0865109000006	screen_text	8
2938.0865433000145	screen_text	9
2938.086575500027	flip	2938.086007200007
2944.7664525000146	mouseclick	left,1149,510
2944.855660000001	screen_text	1
2944.855837100011	screen_text	2
2944.8558833000134	screen_text	3
2944.855919200054	screen_text	4
2944.8559524000157	screen_text	5
2944.8559864000417	screen_text	6
2944.856019800005	screen_text	7
2944.8560549000395	screen_text	8
2944.8560888000065	screen_text	9
2944.8561224000296	flip	2944.8556541000144
2945.076446900028	screen_text	To what extent did you feel chills, goosebumps, \n or a strong emotional reaction while listening to the song?
2945.076608100033	screen_text	1 = Not at all
2945.076650700008	screen_text	9 = Very strongly
2945.0766883000033	screen_text	1
2945.0767376000294	screen_text	2
2945.076773000008	screen_text	3
2945.076805400022	screen_text	4
2945.076843000017	screen_text	5
2945.0768782000523	screen_text	6
2945.0769121000194	screen_text	7
2945.07694540004	screen_text	8
2945.0769777000532	screen_text	9
2945.0770120000234	flip	2945.0764412000426
2947.8944746000343	mouseclick	left,780,502
2947.9744440000504	screen_text	1
2947.974593000021	screen_text	2
2947.974636500003	screen_text	3
2947.974671700038	screen_text	4
2947.9747068000142	screen_text	5
2947.9747416000464	screen_text	6
2947.9747746000066	screen_text	7
2947.9748103000456	screen_text	8
2947.974843700009	screen_text	9
2947.9748783000396	flip	2947.9744377000025
2948.175049500016	responses	{'preference': 6, 'pleasantness': 5, 'valence_arousal': 4, 'chills': 1}
2948.175223600003	trial_ok	None
2948.175873900007	stop	None
2948.679383800016	trial_id	4-3_proc.wav
2948.6865557000274	play	None
2948.6866928000236	screen_text	Trial number 9 out of 15 trials.
2948.686734100047	flip	2948.686457300035
3166.132262400002	stop	None
3166.1328906000126	Trial data	{'trial_num': 8, 'trial_id': '4-3_proc.wav', 'song_file': '4-3_proc.wav', 'duration': np.float64(217.4084375)}
3166.2653591000126	screen_text	How much did you like or enjoy the song overall?
3166.2655510000186	screen_text	1 = Not at all
3166.2655999000417	screen_text	9 = Very much
3166.2656355000217	screen_text	1
3166.2656704000547	screen_text	2
3166.2657143000397	screen_text	3
3166.2657491000136	screen_text	4
3166.265784300049	screen_text	5
3166.265817800013	screen_text	6
3166.265850500029	screen_text	7
3166.2658847000566	screen_text	8
3166.265917600016	screen_text	9
3166.2659551000106	flip	3166.265352300019
3166.5089050000533	Drift triggers were stamped at the following times: 	[228.92877083333335]
3168.6864975999924	mouseclick	left,1661,516
3168.7951884000213	screen_text	1
3168.795362200006	screen_text	2
3168.7954068000545	screen_text	3
3168.7954445000505	screen_text	4
3168.7954788000206	screen_text	5
3168.795515100006	screen_text	6
3168.7955507000443	screen_text	7
3168.795584700012	screen_text	8
3168.795618700038	screen_text	9
3168.7956524000037	flip	3168.7951826000353
3169.015377600037	screen_text	How pleasant or unpleasant did you find the song?
3169.015552900033	screen_text	1 = Extremely unpleasant
3169.0155967000173	screen_text	9 = Extremely pleasant
3169.0156335000065	screen_text	1
3169.0156683000387	screen_text	2
3169.0157018000027	screen_text	3
3169.0157363000326	screen_text	4
3169.0157700000564	screen_text	5
3169.0158026000136	screen_text	6
3169.0158367000404	screen_text	7
3169.0158723000204	screen_text	8
3169.0159058000427	screen_text	9
3169.015938800003	flip	3169.015371800051
3170.4143764000037	mouseclick	left,1656,520
3170.5236018000287	screen_text	1
3170.5237751000095	screen_text	2
3170.523821400013	screen_text	3
3170.523860300018	screen_text	4
3170.523898100015	screen_text	5
3170.5239330000477	screen_text	6
3170.523966800014	screen_text	7
3170.5239998000325	screen_text	8
3170.5240342000034	screen_text	9
3170.524078300048	flip	3170.5235965000466
3170.7435751000303	screen_text	How emotionally intense or stimulating was the song for you?
3170.74375090003	screen_text	1 = Not intense or stimulating at all
3170.7437967000296	screen_text	9 = Extremely intense or stimulating
3170.7438323000097	screen_text	1
3170.743866700039	screen_text	2
3170.7439011000097	screen_text	3
3170.7439347000327	screen_text	4
3170.7439708000165	screen_text	5
3170.744003300031	screen_text	6
3170.7440355000435	screen_text	7
3170.744068800006	screen_text	8
3170.744101500022	screen_text	9
3170.7441342000384	flip	3170.7435685000382
3172.646406600019	mouseclick	left,1274,517
3172.740072500019	screen_text	1
3172.7403214000515	screen_text	2
3172.740367200051	screen_text	3
3172.7404035000363	screen_text	4
3172.7404441000544	screen_text	5
3172.7404801000375	screen_text	6
3172.7405141000054	screen_text	7
3172.7405486000353	screen_text	8
3172.7405821000575	screen_text	9
3172.7406151000177	flip	3172.740050900029
3172.9615379000315	screen_text	To what extent did you feel chills, goosebumps, \n or a strong emotional reaction while listening to the song?
3172.961704700021	screen_text	1 = Not at all
3172.961767700035	screen_text	9 = Very strongly
3172.9618044000235	screen_text	1
3172.9618404000066	screen_text	2
3172.9618745000334	screen_text	3
3172.961913200037	screen_text	4
3172.9619686000515	screen_text	5
3172.962015500001	screen_text	6
3172.9620743000414	screen_text	7
3172.9621247000177	screen_text	8
3172.9621589000453	screen_text	9
3172.962213700055	flip	3172.9615309000365
3174.6384146999917	mouseclick	left,772,496
3174.7120672000456	screen_text	1
3174.712246100011	screen_text	2
3174.712288700044	screen_text	3
3174.7123238000204	screen_text	4
3174.7123573000426	screen_text	5
3174.712392700021	screen_text	6
3174.712425500038	screen_text	7
3174.7124582000542	screen_text	8
3174.7124921000213	screen_text	9
3174.712525500043	flip	3174.712061500002
3174.912836200034	responses	{'preference': 8, 'pleasantness': 8, 'valence_arousal': 5, 'chills': 1}
3174.912981200032	trial_ok	None
3174.9131825000513	stop	None
3175.4180451000575	trial_id	5-2_proc.wav
3178.6414716000436	play	None
3178.64162270003	screen_text	Trial number 10 out of 15 trials.
3178.6416659000097	flip	3178.641383600014
3407.6482421000255	stop	None
3407.6487834000145	Trial data	{'trial_num': 9, 'trial_id': '5-2_proc.wav', 'song_file': '5-2_proc.wav', 'duration': np.float64(228.94877083333333)}
3407.7934832000174	screen_text	How much did you like or enjoy the song overall?
3407.793743200018	screen_text	1 = Not at all
3407.7937977000256	screen_text	9 = Very much
3407.793855600001	screen_text	1
3407.793946800055	screen_text	2
3407.794024700008	screen_text	3
3407.7940708000096	screen_text	4
3407.794104700035	screen_text	5
3407.794141600025	screen_text	6
3407.794211700035	screen_text	7
3407.794287000026	screen_text	8
3407.7943229000084	screen_text	9
3407.794391800009	flip	3407.7934563000454
3408.0343090000097	Drift triggers were stamped at the following times: 	[229.11452083333333]
3421.8865529000177	mouseclick	left,1144,496
3421.978523800033	screen_text	1
3421.978681000008	screen_text	2
3421.9787287000217	screen_text	3
3421.9787665000185	screen_text	4
3421.978801100049	screen_text	5
3421.978834700014	screen_text	6
3421.978870300052	screen_text	7
3421.978905100026	screen_text	8
3421.9789393000538	screen_text	9
3421.978975600039	flip	3421.978518100048
3422.198082000017	screen_text	How pleasant or unpleasant did you find the song?
3422.1982411000063	screen_text	1 = Extremely unpleasant
3422.1982851000503	screen_text	9 = Extremely pleasant
3422.198321300035	screen_text	1
3422.198354900058	screen_text	2
3422.1983902000356	screen_text	3
3422.1984238000005	screen_text	4
3422.1984577000258	screen_text	5
3422.1984923000564	screen_text	6
3422.1985266000265	screen_text	7
3422.198560500052	screen_text	8
3422.1985937000136	screen_text	9
3422.1986286000465	flip	3422.1980765000335
3423.5744157000445	mouseclick	left,1146,507
3423.66319760005	screen_text	1
3423.663409700035	screen_text	2
3423.66345360002	screen_text	3
3423.663489300001	screen_text	4
3423.663522500021	screen_text	5
3423.663554900035	screen_text	6
3423.6635889000027	screen_text	7
3423.6636238000356	screen_text	8
3423.6636571000563	screen_text	9
3423.6636910000234	flip	3423.6631919000065
3423.8851226000115	screen_text	How emotionally intense or stimulating was the song for you?
3423.8852951000445	screen_text	1 = Not intense or stimulating at all
3423.8853406000417	screen_text	9 = Extremely intense or stimulating
3423.885375600017	screen_text	1
3423.8854103000485	screen_text	2
3423.885443700012	screen_text	3
3423.8854758000234	screen_text	4
3423.885515400034	screen_text	5
3423.8855480000493	screen_text	6
3423.8855811000103	screen_text	7
3423.885613500024	screen_text	8
3423.885645600036	screen_text	9
3423.8856788000558	flip	3423.885117000027
3425.854351599992	mouseclick	left,1016,510
3425.936326200026	screen_text	1
3425.9365192000405	screen_text	2
3425.9365652000415	screen_text	3
3425.9366024000337	screen_text	4
3425.936638400017	screen_text	5
3425.9366733000497	screen_text	6
3425.936707200017	screen_text	7
3425.9367421000497	screen_text	8
3425.9367757000146	screen_text	9
3425.936809100036	flip	3425.9363211000455
3426.15745280002	screen_text	To what extent did you feel chills, goosebumps, \n or a strong emotional reaction while listening to the song?
3426.1576139000244	screen_text	1 = Not at all
3426.1576719000004	screen_text	9 = Very strongly
3426.1577072000364	screen_text	1
3426.1577412000042	screen_text	2
3426.157775300031	screen_text	3
3426.157807700045	screen_text	4
3426.1578410000075	screen_text	5
3426.1578745000297	screen_text	6
3426.157907900051	screen_text	7
3426.1579408000107	screen_text	8
3426.1579732000246	screen_text	9
3426.1580052000354	flip	3426.157447000034
3427.87839170004	mouseclick	left,775,515
3427.949330500036	screen_text	1
3427.949737200048	screen_text	2
3427.949806800054	screen_text	3
3427.9498732000357	screen_text	4
3427.949958500045	screen_text	5
3427.9500242000213	screen_text	6
3427.9500589000527	screen_text	7
3427.950140800036	screen_text	8
3427.9501878000447	screen_text	9
3427.950221600011	flip	3427.9493233000394
3428.150849800033	responses	{'preference': 4, 'pleasantness': 4, 'valence_arousal': 3, 'chills': 1}
3428.150992700015	trial_ok	None
3428.1511791000376	stop	None
3428.654293200001	trial_id	3-1_proc.wav
3428.661022300017	play	None
3428.6612016000436	screen_text	Trial number 11 out of 15 trials.
3428.661270200042	flip	3428.6608958000434
3657.848221800057	stop	None
3657.848594900046	Trial data	{'trial_num': 10, 'trial_id': '3-1_proc.wav', 'song_file': '3-1_proc.wav', 'duration': np.float64(229.1345208333333)}
3657.9744249000214	screen_text	How much did you like or enjoy the song overall?
3657.974673800054	screen_text	1 = Not at all
3657.974752000009	screen_text	9 = Very much
3657.974850700004	screen_text	1
3657.974921700021	screen_text	2
3657.9749582000077	screen_text	3
3657.9750002000364	screen_text	4
3657.975035200012	screen_text	5
3657.975105700025	screen_text	6
3657.975140600058	screen_text	7
3657.9751957000117	screen_text	8
3657.975246200047	screen_text	9
3657.97528090002	flip	3657.9744149000035
3658.619696700014	Drift triggers were stamped at the following times: 	[397.29664583333334]
3662.9024254000396	mouseclick	left,1406,503
3663.0017942000413	screen_text	1
3663.001961700036	screen_text	2
3663.0020055000205	screen_text	3
3663.002046400041	screen_text	4
3663.0020855000475	screen_text	5
3663.002120500023	screen_text	6
3663.0021544000483	screen_text	7
3663.002187300008	screen_text	8
3663.002221600036	screen_text	9
3663.0022551	flip	3663.0017888
3663.2221201000502	screen_text	How pleasant or unpleasant did you find the song?
3663.222279700043	screen_text	1 = Extremely unpleasant
3663.2223231000244	screen_text	9 = Extremely pleasant
3663.2223603000166	screen_text	1
3663.222396500001	screen_text	2
3663.2224305000273	screen_text	3
3663.2224657000042	screen_text	4
3663.222504400008	screen_text	5
3663.222546700039	screen_text	6
3663.222581900016	screen_text	7
3663.222615400038	screen_text	8
3663.2226485000574	screen_text	9
3663.2226832000306	flip	3663.2221145000076
3663.878406200034	mouseclick	left,1405,499
3663.976825700025	screen_text	1
3663.9770215000026	screen_text	2
3663.9770838000113	screen_text	3
3663.9771563000395	screen_text	4
3663.9772209000075	screen_text	5
3663.9772843000246	screen_text	6
3663.9773188000545	screen_text	7
3663.977353000024	screen_text	8
3663.9773871000507	screen_text	9
3663.977420400013	flip	3663.9768185000285
3664.1974067000556	screen_text	How emotionally intense or stimulating was the song for you?
3664.1975857000216	screen_text	1 = Not intense or stimulating at all
3664.197634100041	screen_text	9 = Extremely intense or stimulating
3664.1976740000537	screen_text	1
3664.197715300019	screen_text	2
3664.1977557000355	screen_text	3
3664.197793600033	screen_text	4
3664.197854100028	screen_text	5
3664.1979087000364	screen_text	6
3664.197944000014	screen_text	7
3664.197978500044	screen_text	8
3664.198010800057	screen_text	9
3664.198045200028	flip	3664.1974004000076
3666.566897200013	mouseclick	left,1142,497
3666.6565478000557	screen_text	1
3666.6566974000307	screen_text	2
3666.6567479000078	screen_text	3
3666.6567849000567	screen_text	4
3666.65681830002	screen_text	5
3666.656852700049	screen_text	6
3666.6568857000093	screen_text	7
3666.656918200024	screen_text	8
3666.6569521000492	screen_text	9
3666.6569856000133	flip	3666.6565392000484
3666.8772854000563	screen_text	To what extent did you feel chills, goosebumps, \n or a strong emotional reaction while listening to the song?
3666.8774928000057	screen_text	1 = Not at all
3666.877540000016	screen_text	9 = Very strongly
3666.877578000014	screen_text	1
3666.877613400051	screen_text	2
3666.877654700016	screen_text	3
3666.8776870000293	screen_text	4
3666.877721500001	screen_text	5
3666.8777541000163	screen_text	6
3666.8777880000416	screen_text	7
3666.877844600007	screen_text	8
3666.877894300036	screen_text	9
3666.8779281000025	flip	3666.877258200024
3668.6704683999997	mouseclick	left,765,494
3668.7449088000576	screen_text	1
3668.7450941000134	screen_text	2
3668.745137500053	screen_text	3
3668.745172200026	screen_text	4
3668.745234300033	screen_text	5
3668.745280900039	screen_text	6
3668.7453449000022	screen_text	7
3668.74539180001	screen_text	8
3668.7454244000255	screen_text	9
3668.7454589000554	flip	3668.7449021000066
3668.945979500015	responses	{'preference': 6, 'pleasantness': 6, 'valence_arousal': 4, 'chills': 1}
3668.9461356000393	trial_ok	None
3668.9463448000024	stop	None
3669.449761200056	trial_id	2-2_proc.wav
3826.985156800016	play	None
3826.9853629000136	screen_text	Trial number 12 out of 15 trials.
3826.9854173000203	flip	3826.985046200047
4224.37332980003	stop	None
4224.3738650000305	Trial data	{'trial_num': 11, 'trial_id': '2-2_proc.wav', 'song_file': '2-2_proc.wav', 'duration': np.float64(397.3166458333333)}
4224.519772400032	screen_text	How much did you like or enjoy the song overall?
4224.519989000051	screen_text	1 = Not at all
4224.520035600057	screen_text	9 = Very much
4224.5200718000415	screen_text	1
4224.520108600031	screen_text	2
4224.520149000047	screen_text	3
4224.520182600012	screen_text	4
4224.520217000041	screen_text	5
4224.520250500005	screen_text	6
4224.520283300022	screen_text	7
4224.5203176000505	screen_text	8
4224.520350600011	screen_text	9
4224.520384900039	flip	4224.519765700039
4224.81657200004	Drift triggers were stamped at the following times: 	[253.26327083333334]
4232.070502999995	mouseclick	left,1042,495
4232.1718790000305	screen_text	1
4232.172034000047	screen_text	2
4232.1720814	screen_text	3
4232.172120100004	screen_text	4
4232.1721579000005	screen_text	5
4232.172195400053	screen_text	6
4232.172230900032	screen_text	7
4232.17226620001	screen_text	8
4232.172337100026	screen_text	9
4232.172373700014	flip	4232.171871600032
4232.392088400025	screen_text	How pleasant or unpleasant did you find the song?
4232.392246000003	screen_text	1 = Extremely unpleasant
4232.392294300022	screen_text	9 = Extremely pleasant
4232.392331900017	screen_text	1
4232.392366600048	screen_text	2
4232.392402300029	screen_text	3
4232.392436600057	screen_text	4
4232.39248150005	screen_text	5
4232.392514600011	screen_text	6
4232.392548900039	screen_text	7
4232.392584100016	screen_text	8
4232.392617900041	screen_text	9
4232.3926516000065	flip	4232.392082900042
4234.950353300024	mouseclick	left,1146,502
4235.040389200032	screen_text	1
4235.04055440001	screen_text	2
4235.040597700048	screen_text	3
4235.040639200015	screen_text	4
4235.040674300049	screen_text	5
4235.040708100016	screen_text	6
4235.040743100049	screen_text	7
4235.040777100017	screen_text	8
4235.040810800041	screen_text	9
4235.040845600015	flip	4235.040381900035
4235.260748800007	screen_text	How emotionally intense or stimulating was the song for you?
4235.260913200036	screen_text	1 = Not intense or stimulating at all
4235.260956700018	screen_text	9 = Extremely intense or stimulating
4235.260992800002	screen_text	1
4235.261026800028	screen_text	2
4235.261063700018	screen_text	3
4235.261098300049	screen_text	4
4235.2611327000195	screen_text	5
4235.26116600004	screen_text	6
4235.261198400054	screen_text	7
4235.261232700024	screen_text	8
4235.261265600042	screen_text	9
4235.261298500001	flip	4235.26074290002
4239.158414500009	mouseclick	left,755,514
4239.229188600031	screen_text	1
4239.229349800036	screen_text	2
4239.229396800045	screen_text	3
4239.229432900029	screen_text	4
4239.229466000048	screen_text	5
4239.229500200017	screen_text	6
4239.229534400045	screen_text	7
4239.2295681000105	screen_text	8
4239.229600600025	screen_text	9
4239.229634300049	flip	4239.229182800045
4239.450736500032	screen_text	To what extent did you feel chills, goosebumps, \n or a strong emotional reaction while listening to the song?
4239.450946000055	screen_text	1 = Not at all
4239.4509923000005	screen_text	9 = Very strongly
4239.45103180001	screen_text	1
4239.451066000038	screen_text	2
4239.451101000013	screen_text	3
4239.451134800038	screen_text	4
4239.451168200001	screen_text	5
4239.451204000041	screen_text	6
4239.45123820001	screen_text	7
4239.451271100028	screen_text	8
4239.4513053000555	screen_text	9
4239.451356400037	flip	4239.450725200004
4243.078407399997	mouseclick	left,755,514
4243.148475800001	screen_text	1
4243.148639700026	screen_text	2
4243.148680800048	screen_text	3
4243.1487171000335	screen_text	4
4243.1487523000105	screen_text	5
4243.148785000027	screen_text	6
4243.148842000053	screen_text	7
4243.148889400007	screen_text	8
4243.148925000045	screen_text	9
4243.148957500001	flip	4243.148470100015
4243.349045800045	responses	{'preference': 3, 'pleasantness': 4, 'valence_arousal': 1, 'chills': 1}
4243.349200100056	trial_ok	None
4243.349392200005	stop	None
4243.852614100033	trial_id	3-3_proc.wav
4243.859199400002	play	None
4243.85934710002	screen_text	Trial number 13 out of 15 trials.
4243.859389100049	flip	4243.859104800038
4497.152216800023	stop	None
4497.152824800054	Trial data	{'trial_num': 12, 'trial_id': '3-3_proc.wav', 'song_file': '3-3_proc.wav', 'duration': np.float64(253.28327083333332)}
4497.290170300053	screen_text	How much did you like or enjoy the song overall?
4497.290347500006	screen_text	1 = Not at all
4497.290404900035	screen_text	9 = Very much
4497.290442100028	screen_text	1
4497.290478500014	screen_text	2
4497.290513600048	screen_text	3
4497.290548000019	screen_text	4
4497.290583000053	screen_text	5
4497.290618100029	screen_text	6
4497.290652400057	screen_text	7
4497.290685900021	screen_text	8
4497.290720400051	screen_text	9
4497.290757900046	flip	4497.290164700011
4497.5330097000115	Drift triggers were stamped at the following times: 	[232.318875]
4503.654434300028	mouseclick	left,1143,501
4503.746601200022	screen_text	1
4503.74676270003	screen_text	2
4503.746812500001	screen_text	3
4503.746847600036	screen_text	4
4503.746883200016	screen_text	5
4503.7469534000265	screen_text	6
4503.74698950001	screen_text	7
4503.74702400004	screen_text	8
4503.747079800058	screen_text	9
4503.747126600007	flip	4503.74659190001
4503.966723700054	screen_text	How pleasant or unpleasant did you find the song?
4503.966856600018	screen_text	1 = Extremely unpleasant
4503.9669108000235	screen_text	9 = Extremely pleasant
4503.9669489000225	screen_text	1
4503.966983900056	screen_text	2
4503.967018100026	screen_text	3
4503.967056200025	screen_text	4
4503.967091500002	screen_text	5
4503.967125400028	screen_text	6
4503.967160300002	screen_text	7
4503.967194600031	screen_text	8
4503.9672295000055	screen_text	9
4503.967263600032	flip	4503.966716500057
4504.526409500046	mouseclick	left,1143,501
4504.622595300025	screen_text	1
4504.62273100001	screen_text	2
4504.622783300001	screen_text	3
4504.622822000005	screen_text	4
4504.622857700044	screen_text	5
4504.62289280002	screen_text	6
4504.6229299000115	screen_text	7
4504.622965000046	screen_text	8
4504.623000200023	screen_text	9
4504.623034800054	flip	4504.622589500039
4504.844903500052	screen_text	How emotionally intense or stimulating was the song for you?
4504.8450331000495	screen_text	1 = Not intense or stimulating at all
4504.845077200036	screen_text	9 = Extremely intense or stimulating
4504.845114800031	screen_text	1
4504.845150900015	screen_text	2
4504.84518850001	screen_text	3
4504.845223500044	screen_text	4
4504.8452577000135	screen_text	5
4504.8452938000555	screen_text	6
4504.845329100033	screen_text	7
4504.845364900015	screen_text	8
4504.845399200043	screen_text	9
4504.845433300012	flip	4504.844897400006
4509.198350200022	mouseclick	left,764,504
4511.366382600041	mouseclick	left,769,506
4511.441442700045	screen_text	1
4511.441654400027	screen_text	2
4511.441697600007	screen_text	3
4511.441775400017	screen_text	4
4511.441812500008	screen_text	5
4511.441863700049	screen_text	6
4511.441912900016	screen_text	7
4511.441964800004	screen_text	8
4511.44201280002	screen_text	9
4511.442064100003	flip	4511.441432100022
4511.662706800038	screen_text	To what extent did you feel chills, goosebumps, \n or a strong emotional reaction while listening to the song?
4511.662878700008	screen_text	1 = Not at all
4511.662925200013	screen_text	9 = Very strongly
4511.66296430002	screen_text	1
4511.662999100052	screen_text	2
4511.66303310002	screen_text	3
4511.6630676000495	screen_text	4
4511.663101200014	screen_text	5
4511.663134200033	screen_text	6
4511.663167600054	screen_text	7
4511.663201100018	screen_text	8
4511.66323320003	screen_text	9
4511.663266800053	flip	4511.662701000052
4513.742345100036	mouseclick	left,771,506
4513.813559500035	screen_text	1
4513.813726000022	screen_text	2
4513.813772400026	screen_text	3
4513.813818900031	screen_text	4
4513.8138535000035	screen_text	5
4513.8138892000425	screen_text	6
4513.813926700037	screen_text	7
